Token	Occurrences	Frequency	BaselineFrequency
rtcoloninjury	1	1.15517967549155e-07	
washoutandvacpacdone	1	1.15517967549155e-07	
takenbacktoor	1	1.15517967549155e-07	
nobleeding	1	1.15517967549155e-07	
abdomenclean	1	1.15517967549155e-07	
andprimaryanastomosisandclosurewithjpinmorrisonspouch	1	1.15517967549155e-07	
unabletomovelowerextremities	1	1.15517967549155e-07	
ctimagingobtainedshowingmissleinspinalcanal	1	1.15517967549155e-07	
suspiously	2	2.31035935098309e-07	
dishdash	3	3.46553902647464e-07	
insurgentsm	1	1.15517967549155e-07	
malfactioned	1	1.15517967549155e-07	
ed's	1	1.15517967549155e-07	5.4190346094858e-07
cellbrite	1	1.15517967549155e-07	
baf-gde-	1	1.15517967549155e-07	
l-site	1	1.15517967549155e-07	
u-dragon	1	1.15517967549155e-07	
r-marked	1	1.15517967549155e-07	
mosazai	1	1.15517967549155e-07	
mosazis	1	1.15517967549155e-07	
mosazi	1	1.15517967549155e-07	
infp	1	1.15517967549155e-07	6.56342701148902e-08
emergently	1	1.15517967549155e-07	
atavent	1	1.15517967549155e-07	
nebs	2	2.31035935098309e-07	1.34634400235672e-08
azythromycin	1	1.15517967549155e-07	
inf-	1	1.15517967549155e-07	2.35610200412426e-08
cortus	1	1.15517967549155e-07	3.3658600058918e-09
a-line	4	4.62071870196618e-07	4.03903200707016e-08
shamshere	1	1.15517967549155e-07	
irraticaly	1	1.15517967549155e-07	
jaf-fortress-jaf	1	1.15517967549155e-07	
naves	1	1.15517967549155e-07	2.15415040377075e-07
aymeric	1	1.15517967549155e-07	7.40489201296197e-08
claxon	1	1.15517967549155e-07	1.17805100206213e-08
madpit	2	2.31035935098309e-07	
irradiation	1	1.15517967549155e-07	1.08717278190305e-06
khwajeh	4	4.62071870196618e-07	6.73172001178361e-09
ghorumban	1	1.15517967549155e-07	
ycc	1	1.15517967549155e-07	5.55366900972148e-08
fiddling	1	1.15517967549155e-07	3.78659250662828e-07
urgen	2	2.31035935098309e-07	2.35610200412426e-08
lacerating	1	1.15517967549155e-07	3.3658600058918e-08
re-attachment	1	1.15517967549155e-07	1.34634400235672e-08
ineffctive	2	2.31035935098309e-07	
ua-humvee	1	1.15517967549155e-07	
starling	1	1.15517967549155e-07	4.99830210874933e-06
khudaidad	1	1.15517967549155e-07	
condeming	2	2.31035935098309e-07	8.41465001472951e-09
aproched	1	1.15517967549155e-07	
interigation	2	2.31035935098309e-07	
yello	1	1.15517967549155e-07	2.69268800471344e-07
oomhz	1	1.15517967549155e-07	
post-bite	1	1.15517967549155e-07	5.0487900088377e-09
keenen	2	2.31035935098309e-07	1.48097840259239e-07
spall	1	1.15517967549155e-07	3.7361046065399e-07
pomsz	1	1.15517967549155e-07	
rambasi	1	1.15517967549155e-07	
kpo	1	1.15517967549155e-07	7.40489201296197e-08
minetc	1	1.15517967549155e-07	
usoi	1	1.15517967549155e-07	1.6829300029459e-08
mortatars	1	1.15517967549155e-07	
fusiliers	3	3.46553902647464e-07	3.58968969628361e-06
furher	5	5.77589837745773e-07	5.0487900088377e-09
isn't	4	4.62071870196618e-07	2.16407969078813e-05
wharehouse	1	1.15517967549155e-07	
d-camp	1	1.15517967549155e-07	
cnik	17	1.96380544833563e-06	
posit	5	5.77589837745773e-07	5.4190346094858e-07
adressing	1	1.15517967549155e-07	1.85122300324049e-08
wonju	3	3.46553902647464e-07	1.56512490273969e-07
mabey	1	1.15517967549155e-07	1.56512490273969e-07
lav's	3	3.46553902647464e-07	1.00975800176754e-08
rocketwarning	1	1.15517967549155e-07	
u-fox	9	1.03966170794239e-06	
comm's	3	3.46553902647464e-07	3.3658600058918e-09
ruffian	4	4.62071870196618e-07	2.57488290450723e-07
knightstalker	1	1.15517967549155e-07	
incorp	1	1.15517967549155e-07	2.01951600353508e-08
naghrock	1	1.15517967549155e-07	
nishigan	1	1.15517967549155e-07	
demonstiration	1	1.15517967549155e-07	
dehmahzah	1	1.15517967549155e-07	
yeasu	2	2.31035935098309e-07	
trotyl	3	3.46553902647464e-07	1.17805100206213e-08
pli	1	1.15517967549155e-07	3.43317720600964e-07
casal	1	1.15517967549155e-07	2.7095173047429e-07
significiant	1	1.15517967549155e-07	1.17805100206213e-08
collertal	1	1.15517967549155e-07	
javeling	1	1.15517967549155e-07	
axpanels	1	1.15517967549155e-07	
domiation	1	1.15517967549155e-07	
rotar	2	2.31035935098309e-07	2.52439500441885e-08
breon	1	1.15517967549155e-07	1.85122300324049e-08
najil-jaf	1	1.15517967549155e-07	
wydale	1	1.15517967549155e-07	
approvoes	1	1.15517967549155e-07	
agram	1	1.15517967549155e-07	5.04879000883771e-08
acqusitions	3	3.46553902647464e-07	
pid'ed	4	4.62071870196618e-07	
copmlete	1	1.15517967549155e-07	
paqeer	1	1.15517967549155e-07	
bfi	1	1.15517967549155e-07	2.27363843397991e-06
sal-tel-clk-sal	1	1.15517967549155e-07	
captin	2	2.31035935098309e-07	1.51463700265131e-08
l-vh	8	9.24143740393237e-07	
recker	2	2.31035935098309e-07	2.35610200412426e-08
abpwith	1	1.15517967549155e-07	
sheeps	1	1.15517967549155e-07	5.04879000883771e-08
toal	2	2.31035935098309e-07	5.72196201001607e-08
threported	1	1.15517967549155e-07	
occup	1	1.15517967549155e-07	1.48097840259239e-07
kilemo	2	2.31035935098309e-07	
burhan	1	1.15517967549155e-07	1.46414910256293e-07
eyuphan	2	2.31035935098309e-07	
workin	1	1.15517967549155e-07	2.86098100500803e-08
fumes	4	4.62071870196618e-07	1.11241673194724e-06
linetoline	1	1.15517967549155e-07	
correctiontoline	1	1.15517967549155e-07	
panthermain	1	1.15517967549155e-07	
fobgardezhlz	1	1.15517967549155e-07	
puulse	1	1.15517967549155e-07	
droppped	3	3.46553902647464e-07	
diablos	1	1.15517967549155e-07	2.84415170497857e-07
counter-drug	2	2.31035935098309e-07	5.55366900972148e-08
homepage	5	5.77589837745773e-07	3.47323094007975e-05
lynch	4	4.62071870196618e-07	1.25496090319676e-05
dmar	1	1.15517967549155e-07	8.41465001472951e-09
anyak	5	5.77589837745773e-07	3.3658600058918e-09
dettachmnet	1	1.15517967549155e-07	
puli-e-alam	1	1.15517967549155e-07	
overnite	1	1.15517967549155e-07	4.03903200707016e-08
iedtt	1	1.15517967549155e-07	
haagera	1	1.15517967549155e-07	
suppresion	12	1.38621561058986e-06	3.3658600058918e-09
andconducted	1	1.15517967549155e-07	
argyle	1	1.15517967549155e-07	3.55603109622469e-06
anti-lift	10	1.15517967549155e-06	
depressing	1	1.15517967549155e-07	7.50586781313872e-07
re-assert	2	2.31035935098309e-07	6.05854801060525e-08
prorper	1	1.15517967549155e-07	
ctjf	1	1.15517967549155e-07	3.3658600058918e-09
codiac	1	1.15517967549155e-07	1.85122300324049e-08
fart	1	1.15517967549155e-07	6.27732891098821e-07
symetrical	2	2.31035935098309e-07	5.0487900088377e-09
vacus	1	1.15517967549155e-07	
shaidullah	1	1.15517967549155e-07	
ismahili	1	1.15517967549155e-07	
chid	1	1.15517967549155e-07	2.23829690391805e-07
nrfo	1	1.15517967549155e-07	
qalagal	2	2.31035935098309e-07	
brandi	1	1.15517967549155e-07	4.61122820807177e-07
jenny	3	3.46553902647464e-07	8.80340684541001e-06
smarm	3	3.46553902647464e-07	
nelly	1	1.15517967549155e-07	2.32580926407124e-06
viillage	1	1.15517967549155e-07	
frf	2	2.31035935098309e-07	2.49073640435993e-07
eveiednce	1	1.15517967549155e-07	
story-line	1	1.15517967549155e-07	6.22684101089984e-08
gdp	1	1.15517967549155e-07	1.78693507712796e-05
infection-wash	1	1.15517967549155e-07	
s-lima	1	1.15517967549155e-07	
receieves	1	1.15517967549155e-07	
a-while	1	1.15517967549155e-07	3.3658600058918e-09
secrutiy	1	1.15517967549155e-07	
a-lime	1	1.15517967549155e-07	
cafferreta	2	2.31035935098309e-07	
futeher	1	1.15517967549155e-07	
specially	1	1.15517967549155e-07	8.35406453462346e-06
impact's	1	1.15517967549155e-07	1.6829300029459e-08
dandawac	1	1.15517967549155e-07	
moralez	1	1.15517967549155e-07	6.73172001178361e-09
acqisition	1	1.15517967549155e-07	
xrdsofidf	2	2.31035935098309e-07	
xrdsofidfatheadhunterma	1	1.15517967549155e-07	
sabaridc	1	1.15517967549155e-07	
l-sabaridc	1	1.15517967549155e-07	
r-headhuntermainreported	1	1.15517967549155e-07	
noacquisition	1	1.15517967549155e-07	
xrdlandedapproximately	2	2.31035935098309e-07	
mnwofsabaridcand	1	1.15517967549155e-07	
mswofsabairdc	1	1.15517967549155e-07	
ling	3	3.46553902647464e-07	5.19352198909105e-06
ibini	1	1.15517967549155e-07	
pnt	12	1.38621561058986e-06	6.41196331122389e-07
cholostomy	1	1.15517967549155e-07	
ibin	1	1.15517967549155e-07	8.41465001472951e-09
superbad	1	1.15517967549155e-07	1.95219880341725e-07
koregul	1	1.15517967549155e-07	
reacquier	1	1.15517967549155e-07	
impack	1	1.15517967549155e-07	
three-sided	1	1.15517967549155e-07	1.66610070291644e-07
penflare-no	1	1.15517967549155e-07	
patienti	1	1.15517967549155e-07	
cefazolin	4	4.62071870196618e-07	4.37561800765934e-08
countercharged	3	3.46553902647464e-07	1.17805100206213e-08
aircraft's	8	9.24143740393237e-07	2.15246747376781e-06
ndf	1	1.15517967549155e-07	1.17805100206213e-07
d-e	4	4.62071870196618e-07	2.12049180371184e-07
buffaloe	1	1.15517967549155e-07	1.17805100206213e-08
spalling	3	3.46553902647464e-07	8.75123601531869e-08
kuluts	2	2.31035935098309e-07	
kulut	1	1.15517967549155e-07	
abpfrom	1	1.15517967549155e-07	
attacts	1	1.15517967549155e-07	
bagh-e-alam	1	1.15517967549155e-07	
comment-qarabaugh	1	1.15517967549155e-07	
strngarm	1	1.15517967549155e-07	
caferette	1	1.15517967549155e-07	
campparsahlz	2	2.31035935098309e-07	
prz	1	1.15517967549155e-07	1.46414910256293e-07
pza	2	2.31035935098309e-07	1.09390450191484e-07
abdoman	1	1.15517967549155e-07	
depressable	1	1.15517967549155e-07	
concoius	1	1.15517967549155e-07	
un-earthed	1	1.15517967549155e-07	
septal	1	1.15517967549155e-07	4.77952120836636e-07
unconscience	2	2.31035935098309e-07	
eaglelift	10	1.15517967549155e-06	
redring	1	1.15517967549155e-07	
positon	10	1.15517967549155e-06	6.73172001178361e-09
xhw	1	1.15517967549155e-07	8.41465001472951e-09
siezing	1	1.15517967549155e-07	
lossened	2	2.31035935098309e-07	
oraly	1	1.15517967549155e-07	
bluemax	8	9.24143740393237e-07	1.00975800176754e-08
jaf-grid-abad-jaf	3	3.46553902647464e-07	
dawson	12	1.38621561058986e-06	1.04812880583471e-05
sommations	1	1.15517967549155e-07	
repoprt	1	1.15517967549155e-07	
mujahedeen's	1	1.15517967549155e-07	
mullah's	1	1.15517967549155e-07	
zaranji	1	1.15517967549155e-07	
chuhar	1	1.15517967549155e-07	
theins	1	1.15517967549155e-07	
utilzed	1	1.15517967549155e-07	
unlikey	1	1.15517967549155e-07	
scapel	1	1.15517967549155e-07	
atjoyce	1	1.15517967549155e-07	
prideorck	1	1.15517967549155e-07	
acitivity	1	1.15517967549155e-07	1.34634400235672e-08
resterpo	2	2.31035935098309e-07	
detroy	1	1.15517967549155e-07	3.3658600058918e-09
sal-tel-gde-sal	1	1.15517967549155e-07	
iniffective	1	1.15517967549155e-07	
trail's	2	2.31035935098309e-07	1.27902680223889e-07
lazers	1	1.15517967549155e-07	5.72196201001607e-08
nga	2	2.31035935098309e-07	5.04374121882887e-06
hawgs	4	4.62071870196618e-07	3.3658600058918e-09
icontraffic	1	1.15517967549155e-07	
canqi	1	1.15517967549155e-07	
pakmilfired	1	1.15517967549155e-07	
clr	12	1.38621561058986e-06	2.27027257397402e-06
restrepo's	1	1.15517967549155e-07	
box-sized	1	1.15517967549155e-07	
thick-walled	1	1.15517967549155e-07	8.5829430150241e-08
e-taped	1	1.15517967549155e-07	
cyclonite	1	1.15517967549155e-07	5.0487900088377e-09
surges	1	1.15517967549155e-07	5.33488810933851e-07
rochet	1	1.15517967549155e-07	1.43049050250402e-07
shank's	1	1.15517967549155e-07	3.02927400530262e-08
sniffing	3	3.46553902647464e-07	4.77952120836636e-07
xfilled	1	1.15517967549155e-07	
receved	4	4.62071870196618e-07	
usrv	1	1.15517967549155e-07	
mantain	2	2.31035935098309e-07	2.01951600353508e-08
xfams	1	1.15517967549155e-07	
emanate	1	1.15517967549155e-07	3.06293260536154e-07
skies	1	1.15517967549155e-07	4.82159445844001e-06
obserer	1	1.15517967549155e-07	
anegh	1	1.15517967549155e-07	
checkfire	4	4.62071870196618e-07	
re-evaluted	1	1.15517967549155e-07	
sal-wkh-sal	2	2.31035935098309e-07	
bigdog	44	5.0827905721628e-06	8.41465001472951e-09
recoving	1	1.15517967549155e-07	3.3658600058918e-09
navel	2	2.31035935098309e-07	8.80172391540707e-07
hemorage	4	4.62071870196618e-07	
disinfection	1	1.15517967549155e-07	4.12317850721746e-07
wabaz	1	1.15517967549155e-07	
ppmi-sr-ii	1	1.15517967549155e-07	
no-	1	1.15517967549155e-07	7.59001431328602e-07
htweazr	1	1.15517967549155e-07	
ident	3	3.46553902647464e-07	1.50285649263069e-06
expolited	1	1.15517967549155e-07	
childrenbut	1	1.15517967549155e-07	
schmitt	2	2.31035935098309e-07	2.34600442410659e-06
earl	1	1.15517967549155e-07	0.000122586304344582
yakheyl	1	1.15517967549155e-07	
zds	1	1.15517967549155e-07	3.53415300618639e-08
rackets	2	2.31035935098309e-07	6.54659771145956e-07
weaspons	1	1.15517967549155e-07	
nural	1	1.15517967549155e-07	5.0487900088377e-09
tala-wa	1	1.15517967549155e-07	
white-and-blue	1	1.15517967549155e-07	2.18780900382967e-08
dorset	15	1.73276951323732e-06	1.1913461490854e-05
barai	4	4.62071870196618e-07	2.69268800471344e-08
crzyhorse	1	1.15517967549155e-07	
dutchies	2	2.31035935098309e-07	6.73172001178361e-09
char-ekanjir	1	1.15517967549155e-07	
dentify	1	1.15517967549155e-07	
nathaniel	1	1.15517967549155e-07	7.68089253344509e-06
malledar	1	1.15517967549155e-07	
inhouses	1	1.15517967549155e-07	
engagement--	15	1.73276951323732e-06	
isak	1	1.15517967549155e-07	2.62537080459561e-07
inffective	2	2.31035935098309e-07	
reconnaisence	1	1.15517967549155e-07	
naseri	1	1.15517967549155e-07	1.00975800176754e-08
nawyan	1	1.15517967549155e-07	
swenson	2	2.31035935098309e-07	8.54928441496518e-07
statiion	1	1.15517967549155e-07	6.73172001178361e-09
egrees	1	1.15517967549155e-07	
ordinance-	1	1.15517967549155e-07	
gbv	2	2.31035935098309e-07	2.22146760388859e-07
prospected	2	2.31035935098309e-07	8.91952901561328e-08
gvb	1	1.15517967549155e-07	1.3126854022978e-07
nabi-khan	1	1.15517967549155e-07	
umnentored	1	1.15517967549155e-07	
munmorlght-	2	2.31035935098309e-07	
munmormed-	1	1.15517967549155e-07	
smthb-smk	1	1.15517967549155e-07	
baluc	1	1.15517967549155e-07	
guiness	1	1.15517967549155e-07	2.77683450486074e-07
asebula	1	1.15517967549155e-07	
exspanding	1	1.15517967549155e-07	
ehile	2	2.31035935098309e-07	
tryoing	1	1.15517967549155e-07	
interanal	2	2.31035935098309e-07	
goint	1	1.15517967549155e-07	6.73172001178361e-09
dushker	1	1.15517967549155e-07	
s-raven	1	1.15517967549155e-07	
dgrees	1	1.15517967549155e-07	
nots	1	1.15517967549155e-07	1.3968319024451e-07
approximatelly	1	1.15517967549155e-07	6.73172001178361e-09
preforming	2	2.31035935098309e-07	5.0487900088377e-09
preflight	2	2.31035935098309e-07	1.00975800176754e-07
senjo	1	1.15517967549155e-07	1.6829300029459e-08
sawsang	1	1.15517967549155e-07	
a-took	2	2.31035935098309e-07	
sporatically	2	2.31035935098309e-07	
pased	1	1.15517967549155e-07	3.3658600058918e-09
ebemy	1	1.15517967549155e-07	
cal-x	1	1.15517967549155e-07	
baylouch	1	1.15517967549155e-07	
pebbles	2	2.31035935098309e-07	1.4994906326248e-06
metre	3	3.46553902647464e-07	1.59154690378594e-05
forensically	1	1.15517967549155e-07	4.71220400824852e-08
spmgtf-a	1	1.15517967549155e-07	
sprinting	1	1.15517967549155e-07	3.68561670645152e-07
lashar	1	1.15517967549155e-07	6.73172001178361e-09
civas	1	1.15517967549155e-07	
hesrak	1	1.15517967549155e-07	
bala-qaleh-wazir	1	1.15517967549155e-07	
mania	1	1.15517967549155e-07	3.8168852466813e-06
slw	2	2.31035935098309e-07	3.87073900677557e-08
mini-	1	1.15517967549155e-07	3.68561670645152e-07
lambara	1	1.15517967549155e-07	
recha	3	3.46553902647464e-07	1.17805100206213e-08
montreal	1	1.15517967549155e-07	4.3646789626402e-05
xtruck	4	4.62071870196618e-07	
peronel	1	1.15517967549155e-07	
narizah-	1	1.15517967549155e-07	
a-audible	1	1.15517967549155e-07	
r-hawk	1	1.15517967549155e-07	
hasd	1	1.15517967549155e-07	8.41465001472951e-09
entred	1	1.15517967549155e-07	5.0487900088377e-09
gereshk-musa	1	1.15517967549155e-07	
report---hme	1	1.15517967549155e-07	
comfirm	1	1.15517967549155e-07	
eden	9	1.03966170794239e-06	1.14254117899997e-05
madd	1	1.15517967549155e-07	3.02927400530262e-07
a-lima	2	2.31035935098309e-07	
l-lima	1	1.15517967549155e-07	
a-air	1	1.15517967549155e-07	
suspision	1	1.15517967549155e-07	
profiling	1	1.15517967549155e-07	1.52305165266604e-06
up--observing	1	1.15517967549155e-07	
area--if	1	1.15517967549155e-07	
patting	4	4.62071870196618e-07	8.41465001472951e-08
lowcrawling	1	1.15517967549155e-07	
upadated	1	1.15517967549155e-07	
swtich	2	2.31035935098309e-07	
origial	1	1.15517967549155e-07	1.34634400235672e-08
reanimation	2	2.31035935098309e-07	1.78390580312266e-07
back-seater	1	1.15517967549155e-07	3.3658600058918e-09
thenmselves	1	1.15517967549155e-07	
jacpot	1	1.15517967549155e-07	
corollaa	1	1.15517967549155e-07	
horning	1	1.15517967549155e-07	1.61561280282807e-07
jaglek	1	1.15517967549155e-07	
a-green	2	2.31035935098309e-07	
r-french	3	3.46553902647464e-07	
onst	1	1.15517967549155e-07	2.35610200412426e-08
r-firing	1	1.15517967549155e-07	
r-unk	1	1.15517967549155e-07	
strik	1	1.15517967549155e-07	2.35610200412426e-08
ifv	3	3.46553902647464e-07	5.04879000883771e-07
believd	1	1.15517967549155e-07	3.3658600058918e-09
insat	1	1.15517967549155e-07	1.19488030209159e-07
disclocation	1	1.15517967549155e-07	
gehresk	1	1.15517967549155e-07	
exploting	3	3.46553902647464e-07	5.0487900088377e-09
bahar-e-naw	1	1.15517967549155e-07	
kinti	20	2.31035935098309e-06	6.73172001178361e-09
emu	1	1.15517967549155e-07	3.59473848629245e-06
narroola	1	1.15517967549155e-07	
enfiling	1	1.15517967549155e-07	
opco	24	2.77243122117971e-06	1.17805100206213e-08
pickuptruck	2	2.31035935098309e-07	2.35610200412426e-08
heavly	2	2.31035935098309e-07	
apporoached	1	1.15517967549155e-07	
remerged	1	1.15517967549155e-07	3.53415300618639e-08
georga	1	1.15517967549155e-07	1.34634400235672e-08
colllecting	1	1.15517967549155e-07	
bij	7	8.08625772844082e-07	1.21170960212105e-06
wreaker	4	4.62071870196618e-07	
schooting	1	1.15517967549155e-07	
unusally	1	1.15517967549155e-07	3.3658600058918e-09
congretating	1	1.15517967549155e-07	
valor's	1	1.15517967549155e-07	1.34634400235672e-08
gima	1	1.15517967549155e-07	2.69268800471344e-08
stby	12	1.38621561058986e-06	8.41465001472951e-09
ettf	1	1.15517967549155e-07	
abdamon	1	1.15517967549155e-07	
baf-gaz-baf	1	1.15517967549155e-07	
ismael's	1	1.15517967549155e-07	5.0487900088377e-09
red-con	1	1.15517967549155e-07	
restrepoop	1	1.15517967549155e-07	
rwimik	1	1.15517967549155e-07	
un-repairable	1	1.15517967549155e-07	
deathdealer	22	2.5413952860814e-06	
non-mission-capable	2	2.31035935098309e-07	
ils	1	1.15517967549155e-07	1.64927140288698e-06
maimed	2	2.31035935098309e-07	3.34903070586234e-07
r-ett	1	1.15517967549155e-07	
speratic	8	9.24143740393237e-07	
mishal	1	1.15517967549155e-07	5.72196201001607e-08
cues	2	2.31035935098309e-07	2.28373601399759e-06
nout	1	1.15517967549155e-07	3.02927400530262e-08
chaffed	1	1.15517967549155e-07	8.41465001472951e-09
accomodation	4	4.62071870196618e-07	2.86098100500803e-08
oxygenbp	1	1.15517967549155e-07	
bari-alai	50	5.77589837745773e-06	
guldam	1	1.15517967549155e-07	
cmv	2	2.31035935098309e-07	3.39951860595072e-07
positsion	2	2.31035935098309e-07	
questing	1	1.15517967549155e-07	1.46414910256293e-07
grt	2	2.31035935098309e-07	1.58700299277799e-06
abanned	1	1.15517967549155e-07	
pha	1	1.15517967549155e-07	1.4557344525482e-06
nftr-event	1	1.15517967549155e-07	
olmt	6	6.93107805294928e-07	
hss	1	1.15517967549155e-07	6.71489071175415e-07
determent	2	2.31035935098309e-07	5.0487900088377e-09
gumayn	1	1.15517967549155e-07	
a-massing	1	1.15517967549155e-07	
bbdc	1	1.15517967549155e-07	2.01951600353508e-08
a's	10	1.15517967549155e-06	3.20934751561783e-06
shaquilla	1	1.15517967549155e-07	
saything	1	1.15517967549155e-07	
shouldn't	2	2.31035935098309e-07	4.99661917874638e-06
demakration	1	1.15517967549155e-07	
shptgun	1	1.15517967549155e-07	
pul-i-alam	3	3.46553902647464e-07	1.51463700265131e-08
p-e-a	3	3.46553902647464e-07	3.3658600058918e-09
currenly	4	4.62071870196618e-07	8.41465001472951e-09
l-f-	9	1.03966170794239e-06	
a-uruzgan	1	1.15517967549155e-07	
xaus	1	1.15517967549155e-07	1.00975800176754e-08
simka	8	9.24143740393237e-07	1.34634400235672e-08
ssafe	1	1.15517967549155e-07	
i-left	1	1.15517967549155e-07	
s-vital	1	1.15517967549155e-07	
t-resutation	1	1.15517967549155e-07	
z-wd	1	1.15517967549155e-07	
z-wu	1	1.15517967549155e-07	
z-mrap	1	1.15517967549155e-07	
reacched	1	1.15517967549155e-07	
detatched	1	1.15517967549155e-07	1.6829300029459e-08
ptid	1	1.15517967549155e-07	1.22853890215051e-07
surv	1	1.15517967549155e-07	1.53146630268077e-07
khl	2	2.31035935098309e-07	2.3392727040948e-07
atvb	1	1.15517967549155e-07	4.71220400824852e-08
a-df	1	1.15517967549155e-07	
l-maleksahy	1	1.15517967549155e-07	
causlities	1	1.15517967549155e-07	
argandad	1	1.15517967549155e-07	
